Date,Revenue,Expenses,Department,Region,Product Line,Expense Category,Client ID
2025-08-15,1598.41,0.0,HR,North,Software Licenses,Recruitment,CL-004
2025-08-15,4039.05,0.0,HR,North,Consulting Services,Benefits,CL-046
2025-08-15,0.0,845.04,Operations,North,Software Licenses,Rent,
2025-08-16,0.0,587.8,HR,South,Consulting Services,Salaries,
2025-08-16,4312.17,0.0,Sales,West,Software Licenses,Software Subscriptions,CL-050
2025-08-16,6432.29,0.0,Marketing,East,Software Licenses,Software Subscriptions,CL-019
2025-08-16,0.0,2366.86,Marketing,North,Cloud Subscriptions,Events,
2025-08-16,0.0,1143.82,HR,South,Cloud Subscriptions,Software Subscriptions,
2025-08-16,0.0,1190.0,Marketing,East,Cloud Subscriptions,Marketing Ads,
2025-08-17,0.0,2023.85,Operations,West,Consulting Services,Utilities,
2025-08-17,0.0,882.37,Marketing,East,Software Licenses,Software Subscriptions,
2025-08-17,3354.21,282.54,Operations,South,Software Licenses,Rent,CL-092
2025-08-17,0.0,621.03,HR,South,Software Licenses,Software Subscriptions,
2025-08-17,0.0,1318.62,Marketing,East,Software Licenses,Events,
2025-08-17,0.0,2704.37,Operations,East,Hardware Systems,Salaries,
2025-08-17,1340.78,1563.62,Marketing,East,Consulting Services,Salaries,CL-057
2025-08-18,4847.48,0.0,HR,East,Hardware Systems,Salaries,CL-097
2025-08-18,1334.21,2932.96,HR,East,Consulting Services,Software Subscriptions,CL-019
2025-08-18,2502.61,0.0,Engineering,East,Hardware Systems,Training,CL-023
2025-08-18,3157.25,0.0,Sales,South,Software Licenses,Travel,CL-093
2025-08-18,8229.12,0.0,HR,East,Hardware Systems,Software Subscriptions,CL-038
2025-08-18,10440.25,0.0,HR,East,Software Licenses,Software Subscriptions,CL-072
2025-08-18,0.0,1058.47,Sales,East,Software Licenses,Software Subscriptions,
2025-08-18,6938.39,0.0,Sales,West,Consulting Services,Salaries,CL-052
2025-08-18,6568.9,658.01,Marketing,South,Consulting Services,Events,CL-059
2025-08-18,3162.3,0.0,Marketing,North,Hardware Systems,Software Subscriptions,CL-088
2025-08-19,2672.8,0.0,Engineering,North,Cloud Subscriptions,Hardware Servers,CL-085
2025-08-19,8965.58,0.0,Engineering,South,Cloud Subscriptions,Training,CL-034
2025-08-19,0.0,1905.75,Engineering,South,Cloud Subscriptions,Software Subscriptions,
2025-08-19,0.0,294.56,Marketing,South,Software Licenses,Salaries,
2025-08-19,3150.56,0.0,Marketing,West,Consulting Services,Salaries,CL-046
2025-08-19,10527.03,0.0,HR,South,Software Licenses,Benefits,CL-088
2025-08-20,6726.15,2732.76,Operations,West,Cloud Subscriptions,Rent,CL-046
2025-08-20,0.0,3744.85,Engineering,East,Hardware Systems,Software Subscriptions,
2025-08-20,4674.23,490.79,Engineering,East,Consulting Services,Software Subscriptions,CL-006
2025-08-20,0.0,814.51,Engineering,North,Cloud Subscriptions,Salaries,
2025-08-20,3119.54,0.0,Sales,West,Hardware Systems,Commissions,CL-033
2025-08-20,5687.39,1935.03,Engineering,North,Consulting Services,Salaries,CL-028
2025-08-20,8431.0,0.0,Operations,North,Hardware Systems,Utilities,CL-052
2025-08-20,5487.29,0.0,HR,South,Consulting Services,Benefits,CL-009
2025-08-21,1561.2,0.0,Sales,South,Hardware Systems,Software Subscriptions,CL-085
2025-08-21,5663.28,0.0,Operations,South,Hardware Systems,Salaries,CL-005
2025-08-21,10511.31,0.0,Marketing,South,Hardware Systems,Salaries,CL-072
2025-08-21,0.0,1241.18,Sales,East,Hardware Systems,Commissions,
2025-08-21,0.0,835.41,Operations,East,Cloud Subscriptions,Rent,
2025-08-22,0.0,834.6,Engineering,North,Software Licenses,Hardware Servers,
2025-08-22,6395.97,0.0,Operations,East,Software Licenses,Office Supplies,CL-007
2025-08-22,0.0,841.71,Sales,West,Software Licenses,Salaries,
2025-08-22,7506.59,0.0,Sales,East,Software Licenses,Commissions,CL-097
2025-08-22,3259.52,1250.56,Sales,North,Software Licenses,Commissions,CL-073
2025-08-22,0.0,750.85,Sales,West,Software Licenses,Salaries,
2025-08-22,7405.11,0.0,Marketing,East,Cloud Subscriptions,Events,CL-083
2025-08-22,9027.26,0.0,Marketing,North,Software Licenses,Salaries,CL-048
2025-08-22,5613.41,0.0,Marketing,East,Consulting Services,Marketing Ads,CL-005
2025-08-23,0.0,2228.95,Engineering,North,Cloud Subscriptions,Training,
2025-08-23,0.0,2538.09,HR,South,Consulting Services,Recruitment,
2025-08-23,3589.07,0.0,HR,South,Hardware Systems,Benefits,CL-072
2025-08-23,2119.91,1122.94,HR,East,Consulting Services,Recruitment,CL-068
2025-08-23,0.0,3370.06,HR,North,Consulting Services,Software Subscriptions,
2025-08-23,0.0,3293.34,HR,North,Consulting Services,Software Subscriptions,
2025-08-24,0.0,626.84,Sales,East,Hardware Systems,Commissions,
2025-08-24,0.0,2334.43,Sales,North,Hardware Systems,Software Subscriptions,
2025-08-24,5283.6,0.0,Marketing,East,Cloud Subscriptions,Events,CL-100
2025-08-24,3867.71,0.0,HR,North,Cloud Subscriptions,Recruitment,CL-063
2025-08-24,0.0,1543.96,HR,West,Software Licenses,Recruitment,
2025-08-24,12981.14,0.0,HR,West,Software Licenses,Salaries,CL-025
2025-08-24,4475.01,0.0,Engineering,West,Hardware Systems,Software Subscriptions,CL-059
2025-08-24,0.0,751.07,Operations,West,Hardware Systems,Rent,
2025-08-24,0.0,892.91,Sales,North,Consulting Services,Travel,
2025-08-25,12022.66,1724.47,HR,South,Cloud Subscriptions,Benefits,CL-008
2025-08-25,0.0,2162.19,HR,East,Consulting Services,Recruitment,
2025-08-25,0.0,523.5,HR,North,Consulting Services,Salaries,
2025-08-25,0.0,3002.36,Marketing,North,Hardware Systems,Events,
2025-08-25,0.0,625.44,Engineering,North,Software Licenses,Hardware Servers,
2025-08-25,2717.23,0.0,Engineering,East,Consulting Services,Hardware Servers,CL-075
2025-08-25,0.0,3407.14,Sales,South,Hardware Systems,Salaries,
2025-08-26,11200.29,231.15,HR,North,Software Licenses,Software Subscriptions,CL-072
2025-08-26,5516.75,1829.56,HR,East,Cloud Subscriptions,Software Subscriptions,CL-057
2025-08-26,0.0,492.84,Sales,South,Consulting Services,Commissions,
2025-08-26,7103.03,1131.82,Marketing,North,Software Licenses,Salaries,CL-042
2025-08-26,4052.76,2228.29,Sales,South,Consulting Services,Salaries,CL-077
2025-08-27,0.0,2264.7,Operations,East,Cloud Subscriptions,Rent,
2025-08-27,3367.89,0.0,Sales,South,Cloud Subscriptions,Salaries,CL-081
2025-08-27,3826.94,0.0,Marketing,South,Consulting Services,Events,CL-019
2025-08-27,0.0,3362.73,Marketing,North,Consulting Services,Software Subscriptions,
2025-08-27,7512.21,2838.29,Marketing,South,Hardware Systems,Salaries,CL-077
2025-08-27,4173.03,616.99,HR,North,Software Licenses,Recruitment,CL-018
2025-08-27,2763.03,0.0,Marketing,East,Cloud Subscriptions,Marketing Ads,CL-077
2025-08-27,7144.84,0.0,Engineering,North,Consulting Services,Hardware Servers,CL-001
2025-08-27,0.0,3279.41,Sales,East,Hardware Systems,Travel,
2025-08-27,0.0,358.62,Engineering,South,Cloud Subscriptions,Salaries,
2025-08-28,1839.18,0.0,Engineering,North,Consulting Services,Training,CL-014
2025-08-28,12505.56,321.52,Operations,North,Software Licenses,Salaries,CL-060
2025-08-28,5659.86,3834.52,Sales,West,Hardware Systems,Software Subscriptions,CL-094
2025-08-28,7751.43,0.0,Marketing,East,Consulting Services,Events,CL-020
2025-08-28,4246.31,0.0,Sales,South,Cloud Subscriptions,Commissions,CL-060
2025-08-28,7767.76,0.0,Sales,North,Hardware Systems,Software Subscriptions,CL-014
2025-08-28,0.0,3066.64,Operations,South,Hardware Systems,Rent,
2025-08-28,0.0,475.92,Marketing,West,Software Licenses,Marketing Ads,
2025-08-28,7644.36,0.0,Marketing,North,Hardware Systems,Events,CL-060
2025-08-28,7562.82,3732.51,Engineering,North,Hardware Systems,Hardware Servers,CL-057
2025-08-29,0.0,2697.77,Sales,West,Hardware Systems,Commissions,
2025-08-29,3159.88,0.0,Engineering,South,Consulting Services,Hardware Servers,CL-055
2025-08-29,0.0,2568.15,Engineering,West,Consulting Services,Salaries,
2025-08-29,2490.01,0.0,Engineering,North,Software Licenses,Salaries,CL-074
2025-08-29,3438.96,0.0,HR,East,Software Licenses,Recruitment,CL-006
2025-08-29,0.0,1770.95,Sales,South,Cloud Subscriptions,Travel,
2025-08-29,11691.97,0.0,Marketing,North,Software Licenses,Salaries,CL-087
2025-08-30,7089.26,0.0,HR,West,Consulting Services,Recruitment,CL-056
2025-08-30,0.0,480.86,Operations,West,Consulting Services,Salaries,
2025-08-30,7898.44,3440.48,Engineering,West,Hardware Systems,Training,CL-019
2025-08-30,0.0,3019.22,HR,East,Consulting Services,Salaries,
2025-08-30,6815.55,1898.41,Marketing,East,Cloud Subscriptions,Software Subscriptions,CL-011
2025-08-30,0.0,598.05,Engineering,East,Cloud Subscriptions,Software Subscriptions,
2025-08-31,2379.8,0.0,HR,North,Hardware Systems,Benefits,CL-098
2025-08-31,8448.48,0.0,Engineering,South,Cloud Subscriptions,Training,CL-056
2025-08-31,8059.84,811.69,Sales,North,Cloud Subscriptions,Software Subscriptions,CL-001
2025-08-31,3077.16,2080.99,Engineering,East,Consulting Services,Training,CL-021
2025-08-31,0.0,2215.11,HR,South,Consulting Services,Benefits,
2025-08-31,10526.01,0.0,HR,North,Cloud Subscriptions,Benefits,CL-035
2025-08-31,0.0,1397.05,Engineering,North,Cloud Subscriptions,Salaries,
2025-08-31,0.0,573.22,Operations,South,Cloud Subscriptions,Utilities,
2025-09-01,0.0,3196.32,Engineering,West,Consulting Services,Hardware Servers,
2025-09-01,5204.58,0.0,Sales,North,Hardware Systems,Travel,CL-069
2025-09-01,3210.67,0.0,Sales,East,Hardware Systems,Software Subscriptions,CL-097
2025-09-01,0.0,1027.93,Engineering,East,Cloud Subscriptions,Software Subscriptions,
2025-09-01,0.0,505.34,Operations,East,Hardware Systems,Utilities,
2025-09-01,0.0,2842.81,HR,North,Hardware Systems,Salaries,
2025-09-01,1851.05,0.0,Sales,South,Hardware Systems,Software Subscriptions,CL-017
2025-09-01,4382.23,0.0,Sales,South,Hardware Systems,Salaries,CL-082
2025-09-01,0.0,1338.39,HR,East,Software Licenses,Salaries,
2025-09-01,0.0,1753.6,Engineering,West,Cloud Subscriptions,Software Subscriptions,
2025-09-02,0.0,2397.33,Engineering,South,Cloud Subscriptions,Training,
2025-09-02,5789.02,1103.96,HR,West,Cloud Subscriptions,Benefits,CL-033
2025-09-02,9319.24,0.0,HR,East,Software Licenses,Salaries,CL-095
2025-09-02,0.0,2741.8,Marketing,North,Consulting Services,Software Subscriptions,
2025-09-02,10045.03,359.74,Operations,North,Software Licenses,Office Supplies,CL-089
2025-09-02,0.0,465.81,Sales,South,Software Licenses,Travel,
2025-09-02,0.0,2930.84,Operations,East,Consulting Services,Salaries,
2025-09-02,1881.96,0.0,Engineering,South,Hardware Systems,Hardware Servers,CL-057
2025-09-02,5745.35,0.0,Sales,East,Consulting Services,Software Subscriptions,CL-100
2025-09-02,2593.88,0.0,HR,North,Consulting Services,Salaries,CL-043
2025-09-03,11525.58,0.0,Operations,South,Software Licenses,Salaries,CL-100
2025-09-03,8986.04,0.0,HR,South,Hardware Systems,Benefits,CL-085
2025-09-03,9775.85,0.0,Operations,North,Cloud Subscriptions,Utilities,CL-074
2025-09-03,4178.4,0.0,Marketing,North,Software Licenses,Software Subscriptions,CL-050
2025-09-03,7088.85,0.0,Sales,North,Cloud Subscriptions,Software Subscriptions,CL-060
2025-09-04,0.0,526.44,HR,North,Cloud Subscriptions,Salaries,
2025-09-04,5886.22,2660.53,HR,West,Hardware Systems,Benefits,CL-042
2025-09-04,0.0,2680.9,HR,West,Hardware Systems,Salaries,
2025-09-04,0.0,2471.19,Sales,East,Consulting Services,Travel,
2025-09-04,6394.38,0.0,Marketing,North,Consulting Services,Salaries,CL-071
2025-09-04,6612.36,0.0,Engineering,North,Hardware Systems,Salaries,CL-027
2025-09-04,0.0,3066.8,HR,West,Hardware Systems,Recruitment,
2025-09-04,5147.48,0.0,Engineering,North,Consulting Services,Software Subscriptions,CL-031
2025-09-04,0.0,2291.03,Engineering,South,Cloud Subscriptions,Salaries,
2025-09-05,0.0,1594.9,HR,South,Cloud Subscriptions,Software Subscriptions,
2025-09-05,6135.62,0.0,Sales,East,Consulting Services,Salaries,CL-028
2025-09-05,0.0,3464.59,Engineering,East,Hardware Systems,Software Subscriptions,
2025-09-05,0.0,2059.86,Sales,East,Cloud Subscriptions,Travel,
2025-09-05,0.0,1604.57,Sales,West,Cloud Subscriptions,Commissions,
2025-09-05,3747.98,0.0,Marketing,South,Consulting Services,Events,CL-073
2025-09-05,0.0,767.37,Operations,East,Software Licenses,Rent,
2025-09-06,6550.72,643.04,Engineering,North,Cloud Subscriptions,Software Subscriptions,CL-005
2025-09-06,3144.53,0.0,Marketing,North,Cloud Subscriptions,Events,CL-064
2025-09-06,7438.01,675.34,HR,South,Cloud Subscriptions,Benefits,CL-089
2025-09-06,4243.38,0.0,Operations,East,Consulting Services,Office Supplies,CL-054
2025-09-06,7962.73,626.32,Sales,East,Software Licenses,Software Subscriptions,CL-018
2025-09-06,0.0,2135.54,Operations,South,Hardware Systems,Rent,
2025-09-07,3852.9,0.0,Sales,West,Hardware Systems,Travel,CL-076
2025-09-07,0.0,573.29,Sales,South,Software Licenses,Commissions,
2025-09-07,4126.05,0.0,Marketing,East,Cloud Subscriptions,Events,CL-027
2025-09-07,7169.99,0.0,HR,North,Software Licenses,Software Subscriptions,CL-067
2025-09-07,4888.98,0.0,Sales,South,Hardware Systems,Salaries,CL-081
2025-09-07,0.0,6517.49,Marketing,East,Hardware Systems,Software Subscriptions,
2025-09-07,0.0,2182.02,Marketing,North,Software Licenses,Marketing Ads,
2025-09-08,1492.21,0.0,Sales,West,Consulting Services,Commissions,CL-068
2025-09-08,0.0,713.02,Operations,West,Software Licenses,Utilities,
2025-09-08,3095.04,493.05,Marketing,West,Software Licenses,Marketing Ads,CL-096
2025-09-08,10746.43,389.06,HR,North,Cloud Subscriptions,Recruitment,CL-098
2025-09-08,9204.45,0.0,HR,North,Hardware Systems,Software Subscriptions,CL-036
2025-09-08,3638.55,0.0,Sales,North,Hardware Systems,Software Subscriptions,CL-095
2025-09-08,10194.68,0.0,HR,West,Hardware Systems,Recruitment,CL-014
2025-09-09,0.0,1040.43,Engineering,North,Software Licenses,Software Subscriptions,
2025-09-09,8903.65,0.0,HR,West,Software Licenses,Salaries,CL-045
2025-09-09,4496.74,0.0,HR,East,Hardware Systems,Benefits,CL-082
2025-09-09,0.0,1203.04,HR,South,Cloud Subscriptions,Recruitment,
2025-09-09,0.0,3431.83,Engineering,North,Consulting Services,Training,
2025-09-10,0.0,3170.93,HR,West,Consulting Services,Benefits,
2025-09-10,0.0,577.74,Marketing,South,Hardware Systems,Software Subscriptions,
2025-09-10,0.0,2559.34,Engineering,South,Consulting Services,Salaries,
2025-09-10,8753.68,1460.21,Operations,South,Cloud Subscriptions,Salaries,CL-056
2025-09-10,0.0,2575.15,Engineering,South,Hardware Systems,Hardware Servers,
2025-09-10,0.0,796.44,Operations,North,Consulting Services,Rent,
2025-09-10,0.0,1785.76,Operations,North,Cloud Subscriptions,Utilities,
2025-09-10,2720.9,0.0,HR,South,Cloud Subscriptions,Recruitment,CL-095
2025-09-10,4273.24,0.0,Sales,South,Hardware Systems,Travel,CL-045
2025-09-10,0.0,1386.99,HR,East,Software Licenses,Benefits,
2025-09-11,0.0,4583.45,Sales,West,Hardware Systems,Salaries,
2025-09-11,4685.12,0.0,Operations,East,Consulting Services,Utilities,CL-065
2025-09-11,0.0,4619.36,Marketing,West,Cloud Subscriptions,Salaries,
2025-09-11,0.0,763.38,Operations,West,Software Licenses,Rent,
2025-09-11,0.0,500.77,Engineering,North,Hardware Systems,Training,
2025-09-11,0.0,667.7,Sales,West,Cloud Subscriptions,Travel,
2025-09-11,0.0,1956.96,Engineering,North,Cloud Subscriptions,Software Subscriptions,
2025-09-11,0.0,3954.69,Marketing,North,Hardware Systems,Salaries,
2025-09-11,0.0,602.67,Sales,North,Cloud Subscriptions,Software Subscriptions,
2025-09-12,6384.14,0.0,HR,West,Hardware Systems,Software Subscriptions,CL-056
2025-09-12,0.0,613.94,Operations,North,Software Licenses,Rent,
2025-09-12,0.0,3638.56,Marketing,West,Cloud Subscriptions,Events,
2025-09-12,0.0,3284.95,HR,North,Hardware Systems,Software Subscriptions,
2025-09-12,6525.7,3613.06,HR,North,Hardware Systems,Salaries,CL-032
2025-09-12,0.0,3081.19,Marketing,North,Cloud Subscriptions,Marketing Ads,
2025-09-12,3313.72,0.0,Engineering,East,Software Licenses,Training,CL-071
2025-09-12,0.0,779.33,Sales,West,Software Licenses,Software Subscriptions,
2025-09-12,10195.87,0.0,HR,South,Hardware Systems,Salaries,CL-054
2025-09-13,12508.16,0.0,HR,South,Cloud Subscriptions,Recruitment,CL-002
2025-09-13,5539.72,0.0,HR,North,Consulting Services,Software Subscriptions,CL-053
2025-09-13,2979.79,0.0,Marketing,South,Software Licenses,Salaries,CL-094
2025-09-13,3356.29,0.0,Sales,South,Hardware Systems,Travel,CL-095
2025-09-13,0.0,1126.58,Sales,North,Software Licenses,Salaries,
2025-09-13,1768.78,0.0,Sales,West,Hardware Systems,Travel,CL-082
2025-09-13,5903.71,2123.71,Engineering,South,Consulting Services,Salaries,CL-005
2025-09-13,0.0,1035.5,Engineering,West,Software Licenses,Training,
2025-09-13,0.0,451.56,Engineering,South,Software Licenses,Training,
2025-09-14,0.0,1776.8,Operations,West,Consulting Services,Rent,
2025-09-14,3896.7,0.0,HR,North,Cloud Subscriptions,Recruitment,CL-055
2025-09-14,0.0,731.19,HR,West,Consulting Services,Salaries,
2025-09-14,0.0,445.08,Engineering,East,Cloud Subscriptions,Software Subscriptions,
2025-09-14,3777.7,0.0,Marketing,North,Software Licenses,Salaries,CL-057
2025-09-14,6570.15,642.11,Sales,West,Hardware Systems,Software Subscriptions,CL-017
2025-09-14,2808.8,0.0,Sales,North,Consulting Services,Travel,CL-079
2025-09-14,0.0,1158.05,Marketing,South,Cloud Subscriptions,Software Subscriptions,
2025-09-14,6784.15,0.0,Marketing,South,Hardware Systems,Marketing Ads,CL-080
2025-09-14,1385.45,3956.68,Sales,North,Hardware Systems,Commissions,CL-017
2025-09-15,6479.85,0.0,Operations,East,Hardware Systems,Office Supplies,CL-070
2025-09-15,0.0,707.21,Engineering,West,Cloud Subscriptions,Training,
2025-09-15,0.0,2305.71,Sales,North,Cloud Subscriptions,Salaries,
2025-09-15,0.0,370.71,HR,South,Software Licenses,Recruitment,
2025-09-15,3146.63,0.0,Marketing,West,Consulting Services,Events,CL-056
2025-09-15,0.0,1328.09,Sales,South,Cloud Subscriptions,Salaries,
2025-09-15,8108.35,0.0,Marketing,North,Consulting Services,Marketing Ads,CL-031
2025-09-15,0.0,1348.58,Operations,East,Consulting Services,Salaries,
2025-09-15,10645.48,4318.71,Marketing,North,Cloud Subscriptions,Software Subscriptions,CL-048
2025-09-16,0.0,587.36,Engineering,East,Consulting Services,Software Subscriptions,
2025-09-16,0.0,940.84,Engineering,South,Software Licenses,Software Subscriptions,
2025-09-16,7944.46,0.0,Sales,South,Software Licenses,Salaries,CL-057
2025-09-16,0.0,676.06,Sales,West,Cloud Subscriptions,Commissions,
2025-09-16,2722.75,0.0,Sales,East,Hardware Systems,Travel,CL-004
2025-09-16,0.0,1417.75,Engineering,West,Software Licenses,Hardware Servers,
2025-09-16,1454.6,788.33,Sales,South,Consulting Services,Salaries,CL-050
2025-09-16,9819.02,6388.89,Marketing,North,Hardware Systems,Software Subscriptions,CL-049
2025-09-17,0.0,1430.72,Operations,West,Software Licenses,Salaries,
2025-09-17,0.0,2158.84,HR,West,Hardware Systems,Benefits,
2025-09-17,4338.92,0.0,Sales,North,Software Licenses,Commissions,CL-081
2025-09-17,11679.12,1649.31,HR,South,Cloud Subscriptions,Recruitment,CL-100
2025-09-17,6923.93,0.0,Marketing,West,Consulting Services,Salaries,CL-046
2025-09-17,8261.76,1230.62,HR,West,Software Licenses,Recruitment,CL-053
2025-09-18,5918.66,0.0,Operations,West,Consulting Services,Office Supplies,CL-060
2025-09-18,0.0,2719.69,Engineering,West,Cloud Subscriptions,Hardware Servers,
2025-09-18,5136.77,0.0,HR,West,Cloud Subscriptions,Salaries,CL-100
2025-09-18,2780.26,0.0,Marketing,East,Hardware Systems,Software Subscriptions,CL-023
2025-09-18,3982.84,0.0,Sales,South,Software Licenses,Software Subscriptions,CL-040
2025-09-18,0.0,866.67,HR,North,Software Licenses,Benefits,
2025-09-18,0.0,2996.72,Marketing,South,Hardware Systems,Salaries,
2025-09-18,10618.39,3179.75,Marketing,West,Hardware Systems,Salaries,CL-028
2025-09-18,9862.14,2187.74,Sales,West,Cloud Subscriptions,Software Subscriptions,CL-061
